image_path,bloom_stage,stage,plant_id,timestamp,ndvi_file,aoi,season,is_synthetic,synthesis_seed,climate_params
full_bloom/full_bloom_stage2_0491.png,full_bloom,train,stage2_plant_2_006,2024-11-01,synthetic_ndvi_001.npy,iowa_corn_belt,autumn,True,20491,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0492.png,full_bloom,train,stage2_plant_2_006,2024-03-17,synthetic_ndvi_002.npy,amazon_basin,spring,True,20492,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0493.png,full_bloom,train,stage2_plant_2_006,2024-11-22,synthetic_ndvi_003.npy,great_plains,autumn,True,20493,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0494.png,full_bloom,train,stage2_plant_2_006,2023-04-17,synthetic_ndvi_004.npy,southeast_us,spring,True,20494,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0495.png,full_bloom,train,stage2_plant_2_006,2023-10-12,synthetic_ndvi_005.npy,california_central_valley,autumn,True,20495,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0496.png,full_bloom,train,stage2_plant_2_006,2024-05-15,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,20496,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0497.png,full_bloom,train,stage2_plant_2_006,2023-06-17,synthetic_ndvi_007.npy,amazon_basin,summer,True,20497,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0498.png,full_bloom,train,stage2_plant_2_006,2023-06-08,synthetic_ndvi_008.npy,great_plains,summer,True,20498,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0499.png,full_bloom,train,stage2_plant_2_006,2024-10-02,synthetic_ndvi_009.npy,southeast_us,autumn,True,20499,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0500.png,full_bloom,train,stage2_plant_2_006,2023-04-21,synthetic_ndvi_000.npy,california_central_valley,spring,True,20500,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0501.png,full_bloom,train,stage2_plant_2_006,2023-04-11,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20501,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0502.png,full_bloom,train,stage2_plant_2_006,2023-05-26,synthetic_ndvi_002.npy,amazon_basin,spring,True,20502,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0503.png,full_bloom,train,stage2_plant_2_006,2023-08-23,synthetic_ndvi_003.npy,great_plains,summer,True,20503,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0504.png,full_bloom,train,stage2_plant_2_006,2023-06-09,synthetic_ndvi_004.npy,southeast_us,summer,True,20504,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0505.png,full_bloom,train,stage2_plant_2_006,2024-07-06,synthetic_ndvi_005.npy,california_central_valley,summer,True,20505,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0506.png,full_bloom,train,stage2_plant_2_006,2023-05-12,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,20506,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0507.png,full_bloom,train,stage2_plant_2_006,2023-09-14,synthetic_ndvi_007.npy,amazon_basin,autumn,True,20507,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0508.png,full_bloom,train,stage2_plant_2_006,2023-02-12,synthetic_ndvi_008.npy,great_plains,winter,True,20508,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0509.png,full_bloom,train,stage2_plant_2_006,2023-10-20,synthetic_ndvi_009.npy,southeast_us,autumn,True,20509,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0510.png,full_bloom,train,stage2_plant_2_006,2023-03-26,synthetic_ndvi_000.npy,california_central_valley,spring,True,20510,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0511.png,full_bloom,train,stage2_plant_2_006,2024-07-26,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,20511,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0512.png,full_bloom,train,stage2_plant_2_006,2024-07-09,synthetic_ndvi_002.npy,amazon_basin,summer,True,20512,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0513.png,full_bloom,train,stage2_plant_2_006,2024-05-19,synthetic_ndvi_003.npy,great_plains,spring,True,20513,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0514.png,full_bloom,train,stage2_plant_2_006,2024-04-07,synthetic_ndvi_004.npy,southeast_us,spring,True,20514,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0515.png,full_bloom,train,stage2_plant_2_006,2024-01-10,synthetic_ndvi_005.npy,california_central_valley,winter,True,20515,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0516.png,full_bloom,train,stage2_plant_2_006,2023-10-09,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,20516,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0517.png,full_bloom,train,stage2_plant_2_006,2024-02-17,synthetic_ndvi_007.npy,amazon_basin,winter,True,20517,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0518.png,full_bloom,train,stage2_plant_2_006,2023-04-07,synthetic_ndvi_008.npy,great_plains,spring,True,20518,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0519.png,full_bloom,train,stage2_plant_2_006,2024-08-05,synthetic_ndvi_009.npy,southeast_us,summer,True,20519,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0520.png,full_bloom,train,stage2_plant_2_006,2023-11-03,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20520,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0521.png,full_bloom,train,stage2_plant_2_006,2024-03-14,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20521,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0522.png,full_bloom,train,stage2_plant_2_006,2024-04-12,synthetic_ndvi_002.npy,amazon_basin,spring,True,20522,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0523.png,full_bloom,train,stage2_plant_2_006,2023-10-17,synthetic_ndvi_003.npy,great_plains,autumn,True,20523,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0524.png,full_bloom,train,stage2_plant_2_006,2023-04-02,synthetic_ndvi_004.npy,southeast_us,spring,True,20524,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0525.png,full_bloom,train,stage2_plant_2_007,2024-06-14,synthetic_ndvi_005.npy,california_central_valley,summer,True,20525,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0526.png,full_bloom,train,stage2_plant_2_007,2024-10-09,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,20526,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0527.png,full_bloom,train,stage2_plant_2_007,2023-04-13,synthetic_ndvi_007.npy,amazon_basin,spring,True,20527,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0528.png,full_bloom,train,stage2_plant_2_007,2024-12-03,synthetic_ndvi_008.npy,great_plains,winter,True,20528,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0529.png,full_bloom,train,stage2_plant_2_007,2024-09-06,synthetic_ndvi_009.npy,southeast_us,autumn,True,20529,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0530.png,full_bloom,train,stage2_plant_2_007,2023-09-17,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20530,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0531.png,full_bloom,train,stage2_plant_2_007,2024-04-24,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20531,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0532.png,full_bloom,train,stage2_plant_2_007,2024-02-16,synthetic_ndvi_002.npy,amazon_basin,winter,True,20532,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0533.png,full_bloom,train,stage2_plant_2_007,2023-06-19,synthetic_ndvi_003.npy,great_plains,summer,True,20533,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0534.png,full_bloom,train,stage2_plant_2_007,2024-05-14,synthetic_ndvi_004.npy,southeast_us,spring,True,20534,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0535.png,full_bloom,train,stage2_plant_2_007,2023-08-18,synthetic_ndvi_005.npy,california_central_valley,summer,True,20535,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0536.png,full_bloom,train,stage2_plant_2_007,2024-11-24,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,20536,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0537.png,full_bloom,train,stage2_plant_2_007,2023-03-24,synthetic_ndvi_007.npy,amazon_basin,spring,True,20537,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0538.png,full_bloom,train,stage2_plant_2_007,2024-11-25,synthetic_ndvi_008.npy,great_plains,autumn,True,20538,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0539.png,full_bloom,train,stage2_plant_2_007,2023-02-26,synthetic_ndvi_009.npy,southeast_us,winter,True,20539,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0540.png,full_bloom,train,stage2_plant_2_007,2024-05-06,synthetic_ndvi_000.npy,california_central_valley,spring,True,20540,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0541.png,full_bloom,train,stage2_plant_2_007,2024-03-24,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20541,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0542.png,full_bloom,train,stage2_plant_2_007,2024-03-10,synthetic_ndvi_002.npy,amazon_basin,spring,True,20542,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0543.png,full_bloom,train,stage2_plant_2_007,2023-11-05,synthetic_ndvi_003.npy,great_plains,autumn,True,20543,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0544.png,full_bloom,train,stage2_plant_2_007,2023-01-07,synthetic_ndvi_004.npy,southeast_us,winter,True,20544,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0545.png,full_bloom,train,stage2_plant_2_007,2023-10-24,synthetic_ndvi_005.npy,california_central_valley,autumn,True,20545,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0546.png,full_bloom,train,stage2_plant_2_007,2024-04-19,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,20546,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0547.png,full_bloom,train,stage2_plant_2_007,2023-01-26,synthetic_ndvi_007.npy,amazon_basin,winter,True,20547,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0548.png,full_bloom,train,stage2_plant_2_007,2024-02-26,synthetic_ndvi_008.npy,great_plains,winter,True,20548,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0549.png,full_bloom,train,stage2_plant_2_007,2024-07-06,synthetic_ndvi_009.npy,southeast_us,summer,True,20549,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0550.png,full_bloom,train,stage2_plant_2_007,2023-09-03,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20550,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0551.png,full_bloom,train,stage2_plant_2_007,2024-08-28,synthetic_ndvi_001.npy,iowa_corn_belt,summer,True,20551,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0552.png,full_bloom,train,stage2_plant_2_007,2023-11-04,synthetic_ndvi_002.npy,amazon_basin,autumn,True,20552,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0553.png,full_bloom,train,stage2_plant_2_007,2023-10-24,synthetic_ndvi_003.npy,great_plains,autumn,True,20553,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0554.png,full_bloom,train,stage2_plant_2_007,2023-12-15,synthetic_ndvi_004.npy,southeast_us,winter,True,20554,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0555.png,full_bloom,train,stage2_plant_2_007,2024-05-24,synthetic_ndvi_005.npy,california_central_valley,spring,True,20555,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0556.png,full_bloom,train,stage2_plant_2_007,2023-11-15,synthetic_ndvi_006.npy,iowa_corn_belt,autumn,True,20556,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0557.png,full_bloom,train,stage2_plant_2_007,2023-11-24,synthetic_ndvi_007.npy,amazon_basin,autumn,True,20557,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0558.png,full_bloom,train,stage2_plant_2_007,2023-11-20,synthetic_ndvi_008.npy,great_plains,autumn,True,20558,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0559.png,full_bloom,train,stage2_plant_2_007,2023-08-05,synthetic_ndvi_009.npy,southeast_us,summer,True,20559,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0560.png,full_bloom,train,stage2_plant_2_007,2024-10-16,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20560,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0561.png,full_bloom,train,stage2_plant_2_007,2023-04-08,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20561,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0562.png,full_bloom,train,stage2_plant_2_007,2024-01-05,synthetic_ndvi_002.npy,amazon_basin,winter,True,20562,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0563.png,full_bloom,train,stage2_plant_2_007,2024-11-14,synthetic_ndvi_003.npy,great_plains,autumn,True,20563,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0564.png,full_bloom,train,stage2_plant_2_007,2024-01-20,synthetic_ndvi_004.npy,southeast_us,winter,True,20564,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0565.png,full_bloom,train,stage2_plant_2_007,2023-03-24,synthetic_ndvi_005.npy,california_central_valley,spring,True,20565,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0566.png,full_bloom,train,stage2_plant_2_007,2024-07-25,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,20566,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0567.png,full_bloom,train,stage2_plant_2_007,2023-09-17,synthetic_ndvi_007.npy,amazon_basin,autumn,True,20567,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0568.png,full_bloom,train,stage2_plant_2_007,2024-02-19,synthetic_ndvi_008.npy,great_plains,winter,True,20568,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0569.png,full_bloom,train,stage2_plant_2_007,2023-05-12,synthetic_ndvi_009.npy,southeast_us,spring,True,20569,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0570.png,full_bloom,train,stage2_plant_2_007,2023-06-05,synthetic_ndvi_000.npy,california_central_valley,summer,True,20570,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0571.png,full_bloom,train,stage2_plant_2_007,2023-03-23,synthetic_ndvi_001.npy,iowa_corn_belt,spring,True,20571,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0572.png,full_bloom,train,stage2_plant_2_007,2024-08-25,synthetic_ndvi_002.npy,amazon_basin,summer,True,20572,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0573.png,full_bloom,train,stage2_plant_2_007,2024-05-26,synthetic_ndvi_003.npy,great_plains,spring,True,20573,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0574.png,full_bloom,train,stage2_plant_2_007,2023-05-10,synthetic_ndvi_004.npy,southeast_us,spring,True,20574,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0575.png,full_bloom,train,stage2_plant_2_007,2023-11-09,synthetic_ndvi_005.npy,california_central_valley,autumn,True,20575,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0576.png,full_bloom,train,stage2_plant_2_007,2024-06-21,synthetic_ndvi_006.npy,iowa_corn_belt,summer,True,20576,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0577.png,full_bloom,train,stage2_plant_2_007,2024-12-25,synthetic_ndvi_007.npy,amazon_basin,winter,True,20577,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0578.png,full_bloom,train,stage2_plant_2_007,2024-03-27,synthetic_ndvi_008.npy,great_plains,spring,True,20578,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0579.png,full_bloom,train,stage2_plant_2_007,2024-09-13,synthetic_ndvi_009.npy,southeast_us,autumn,True,20579,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0580.png,full_bloom,train,stage2_plant_2_007,2023-11-06,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20580,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0581.png,full_bloom,train,stage2_plant_2_007,2024-11-12,synthetic_ndvi_001.npy,iowa_corn_belt,autumn,True,20581,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0582.png,full_bloom,train,stage2_plant_2_007,2023-03-10,synthetic_ndvi_002.npy,amazon_basin,spring,True,20582,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0583.png,full_bloom,train,stage2_plant_2_007,2024-04-19,synthetic_ndvi_003.npy,great_plains,spring,True,20583,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0584.png,full_bloom,train,stage2_plant_2_007,2024-07-27,synthetic_ndvi_004.npy,southeast_us,summer,True,20584,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0585.png,full_bloom,train,stage2_plant_2_007,2024-01-25,synthetic_ndvi_005.npy,california_central_valley,winter,True,20585,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0586.png,full_bloom,train,stage2_plant_2_007,2024-05-24,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,20586,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0587.png,full_bloom,train,stage2_plant_2_007,2023-10-08,synthetic_ndvi_007.npy,amazon_basin,autumn,True,20587,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0588.png,full_bloom,train,stage2_plant_2_007,2024-02-23,synthetic_ndvi_008.npy,great_plains,winter,True,20588,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0589.png,full_bloom,train,stage2_plant_2_007,2024-09-01,synthetic_ndvi_009.npy,southeast_us,autumn,True,20589,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0590.png,full_bloom,train,stage2_plant_2_007,2023-09-15,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20590,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0591.png,full_bloom,train,stage2_plant_2_007,2024-11-11,synthetic_ndvi_001.npy,iowa_corn_belt,autumn,True,20591,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0592.png,full_bloom,train,stage2_plant_2_007,2023-03-05,synthetic_ndvi_002.npy,amazon_basin,spring,True,20592,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0593.png,full_bloom,train,stage2_plant_2_007,2023-11-01,synthetic_ndvi_003.npy,great_plains,autumn,True,20593,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0594.png,full_bloom,train,stage2_plant_2_007,2024-12-01,synthetic_ndvi_004.npy,southeast_us,winter,True,20594,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0595.png,full_bloom,train,stage2_plant_2_007,2024-12-27,synthetic_ndvi_005.npy,california_central_valley,winter,True,20595,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0596.png,full_bloom,train,stage2_plant_2_007,2024-03-24,synthetic_ndvi_006.npy,iowa_corn_belt,spring,True,20596,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0597.png,full_bloom,train,stage2_plant_2_007,2024-04-16,synthetic_ndvi_007.npy,amazon_basin,spring,True,20597,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0598.png,full_bloom,train,stage2_plant_2_007,2024-11-07,synthetic_ndvi_008.npy,great_plains,autumn,True,20598,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0599.png,full_bloom,train,stage2_plant_2_007,2023-07-03,synthetic_ndvi_009.npy,southeast_us,summer,True,20599,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0600.png,full_bloom,train,stage2_plant_2_008,2024-09-19,synthetic_ndvi_000.npy,california_central_valley,autumn,True,20600,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0601.png,full_bloom,train,stage2_plant_2_008,2023-02-02,synthetic_ndvi_001.npy,iowa_corn_belt,winter,True,20601,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0602.png,full_bloom,train,stage2_plant_2_008,2023-07-27,synthetic_ndvi_002.npy,amazon_basin,summer,True,20602,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0603.png,full_bloom,train,stage2_plant_2_008,2023-11-15,synthetic_ndvi_003.npy,great_plains,autumn,True,20603,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
full_bloom/full_bloom_stage2_0604.png,full_bloom,train,stage2_plant_2_008,2024-10-10,synthetic_ndvi_004.npy,southeast_us,autumn,True,20604,"{'base_size': 1.1, 'color_saturation': 1.1, 'growth_rate': 1.2}"
full_bloom/full_bloom_stage2_0605.png,full_bloom,train,stage2_plant_2_008,2023-05-27,synthetic_ndvi_005.npy,california_central_valley,spring,True,20605,"{'base_size': 1.0, 'color_saturation': 0.8, 'growth_rate': 1.0}"
full_bloom/full_bloom_stage2_0606.png,full_bloom,train,stage2_plant_2_008,2023-12-05,synthetic_ndvi_006.npy,iowa_corn_belt,winter,True,20606,"{'base_size': 1.2, 'color_saturation': 1.0, 'growth_rate': 1.1}"
full_bloom/full_bloom_stage2_0607.png,full_bloom,train,stage2_plant_2_008,2023-11-21,synthetic_ndvi_007.npy,amazon_basin,autumn,True,20607,"{'base_size': 1.5, 'color_saturation': 1.2, 'growth_rate': 1.3}"
full_bloom/full_bloom_stage2_0608.png,full_bloom,train,stage2_plant_2_008,2023-09-24,synthetic_ndvi_008.npy,great_plains,autumn,True,20608,"{'base_size': 0.8, 'color_saturation': 0.7, 'growth_rate': 0.8}"
